Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Date
Bavaria,Germany,1/28/20 23:00,4.0,0.0,0.0,4.0,2020-01-28
Hubei,Mainland China,1/29/20 19:30,3554.0,125.0,88.0,3341.0,2020-01-29
Zhejiang,Mainland China,1/29/20 19:30,296.0,0.0,3.0,293.0,2020-01-29
Guangdong,Mainland China,1/29/20 19:30,277.0,0.0,5.0,272.0,2020-01-29
Hunan,Mainland China,1/29/20 19:30,221.0,0.0,0.0,221.0,2020-01-29
Henan,Mainland China,1/29/20 19:30,206.0,2.0,1.0,203.0,2020-01-29
Anhui,Mainland China,1/29/20 19:30,152.0,0.0,2.0,150.0,2020-01-29
Chongqing,Mainland China,1/29/20 19:30,147.0,0.0,1.0,146.0,2020-01-29
Shandong,Mainland China,1/29/20 19:30,130.0,0.0,1.0,129.0,2020-01-29
Beijing,Mainland China,1/29/20 19:30,111.0,1.0,4.0,106.0,2020-01-29
Jiangxi,Mainland China,1/29/20 19:30,109.0,0.0,3.0,106.0,2020-01-29
Sichuan,Mainland China,1/29/20 19:30,108.0,1.0,1.0,106.0,2020-01-29
Jiangsu,Mainland China,1/29/20 19:30,99.0,0.0,1.0,98.0,2020-01-29
Shanghai,Mainland China,1/29/20 19:30,96.0,1.0,5.0,90.0,2020-01-29
Fujian,Mainland China,1/29/20 19:30,84.0,0.0,0.0,84.0,2020-01-29
Guangxi,Mainland China,1/29/20 19:30,58.0,0.0,2.0,56.0,2020-01-29
Shaanxi,Mainland China,1/29/20 19:30,56.0,0.0,0.0,56.0,2020-01-29
Yunnan,Mainland China,1/29/20 19:30,55.0,0.0,0.0,55.0,2020-01-29
Hebei,Mainland China,1/29/20 19:30,48.0,1.0,0.0,47.0,2020-01-29
Hainan,Mainland China,1/29/20 19:30,43.0,1.0,0.0,42.0,2020-01-29
Liaoning,Mainland China,1/29/20 19:30,39.0,0.0,1.0,38.0,2020-01-29
Heilongjiang,Mainland China,1/29/20 19:30,38.0,1.0,0.0,37.0,2020-01-29
Tianjin,Mainland China,1/29/20 19:30,27.0,0.0,0.0,27.0,2020-01-29
Shanxi,Mainland China,1/29/20 19:30,27.0,0.0,1.0,26.0,2020-01-29
Gansu,Mainland China,1/29/20 19:30,24.0,0.0,0.0,24.0,2020-01-29
Inner Mongolia,Mainland China,1/29/20 19:30,16.0,0.0,0.0,16.0,2020-01-29
Xinjiang,Mainland China,1/29/20 19:30,13.0,0.0,0.0,13.0,2020-01-29
Ningxia,Mainland China,1/29/20 19:30,12.0,0.0,0.0,12.0,2020-01-29
Hong Kong,Hong Kong,1/29/20 19:30,10.0,0.0,0.0,10.0,2020-01-29
Guizhou,Mainland China,1/29/20 19:30,9.0,0.0,1.0,8.0,2020-01-29
Jilin,Mainland China,1/29/20 19:30,9.0,0.0,0.0,9.0,2020-01-29
Taiwan,Taiwan,1/29/20 19:30,8.0,0.0,0.0,8.0,2020-01-29
Macau,Macau,1/29/20 19:30,7.0,0.0,0.0,7.0,2020-01-29
Qinghai,Mainland China,1/29/20 19:30,6.0,0.0,0.0,6.0,2020-01-29
Washington,US,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
Illinois,US,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
California,US,1/29/20 19:30,2.0,0.0,0.0,2.0,2020-01-29
Arizona,US,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
---,Japan,1/29/20 19:30,7.0,0.0,1.0,6.0,2020-01-29
---,Thailand,1/29/20 19:30,14.0,0.0,5.0,9.0,2020-01-29
---,South Korea,1/29/20 19:30,4.0,0.0,0.0,4.0,2020-01-29
---,Singapore,1/29/20 19:30,7.0,0.0,0.0,7.0,2020-01-29
---,Vietnam,1/29/20 19:30,2.0,0.0,0.0,2.0,2020-01-29
---,France,1/29/20 19:30,5.0,0.0,0.0,5.0,2020-01-29
---,Nepal,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
---,Malaysia,1/29/20 19:30,7.0,0.0,0.0,7.0,2020-01-29
Ontario,Canada,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
British Columbia,Canada,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
---,Cambodia,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
---,Sri Lanka,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
New South Wales,Australia,1/29/20 19:30,4.0,0.0,0.0,4.0,2020-01-29
Victoria,Australia,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
Bavaria,Germany,1/29/20 19:30,4.0,0.0,0.0,4.0,2020-01-29
---,Finland,1/29/20 19:30,1.0,0.0,0.0,1.0,2020-01-29
---,United Arab Emirates,1/29/20 19:30,4.0,0.0,0.0,4.0,2020-01-29
Hubei,Mainland China,1/30/20 16:00,4903.0,162.0,90.0,4651.0,2020-01-30
Zhejiang,Mainland China,1/30/20 16:00,428.0,0.0,4.0,424.0,2020-01-30
Guangdong,Mainland China,1/30/20 16:00,354.0,0.0,10.0,344.0,2020-01-30
Henan,Mainland China,1/30/20 16:00,278.0,2.0,2.0,274.0,2020-01-30
Hunan,Mainland China,1/30/20 16:00,277.0,0.0,2.0,275.0,2020-01-30
Anhui,Mainland China,1/30/20 16:00,200.0,0.0,2.0,198.0,2020-01-30
Chongqing,Mainland China,1/30/20 16:00,182.0,0.0,1.0,181.0,2020-01-30
Jiangxi,Mainland China,1/30/20 16:00,162.0,0.0,5.0,157.0,2020-01-30
Shandong,Mainland China,1/30/20 16:00,158.0,0.0,1.0,157.0,2020-01-30
Sichuan,Mainland China,1/30/20 16:00,142.0,1.0,1.0,140.0,2020-01-30
Jiangsu,Mainland China,1/30/20 16:00,129.0,0.0,1.0,128.0,2020-01-30
Beijing,Mainland China,1/30/20 16:00,114.0,1.0,4.0,109.0,2020-01-30
Shanghai,Mainland China,1/30/20 16:00,112.0,1.0,5.0,106.0,2020-01-30
Fujian,Mainland China,1/30/20 16:00,101.0,0.0,0.0,101.0,2020-01-30
Guangxi,Mainland China,1/30/20 16:00,78.0,0.0,2.0,76.0,2020-01-30
Yunnan,Mainland China,1/30/20 16:00,70.0,0.0,0.0,70.0,2020-01-30
Hebei,Mainland China,1/30/20 16:00,65.0,1.0,0.0,64.0,2020-01-30
Shaanxi,Mainland China,1/30/20 16:00,63.0,0.0,0.0,63.0,2020-01-30
Hainan,Mainland China,1/30/20 16:00,46.0,1.0,1.0,44.0,2020-01-30
Heilongjiang,Mainland China,1/30/20 16:00,44.0,2.0,0.0,42.0,2020-01-30
Liaoning,Mainland China,1/30/20 16:00,41.0,0.0,1.0,40.0,2020-01-30
Shanxi,Mainland China,1/30/20 16:00,35.0,0.0,1.0,34.0,2020-01-30
Tianjin,Mainland China,1/30/20 16:00,31.0,0.0,0.0,31.0,2020-01-30
Gansu,Mainland China,1/30/20 16:00,26.0,0.0,0.0,26.0,2020-01-30
Inner Mongolia,Mainland China,1/30/20 16:00,19.0,0.0,0.0,19.0,2020-01-30
Ningxia,Mainland China,1/30/20 16:00,17.0,0.0,0.0,17.0,2020-01-30
Jilin,Mainland China,1/30/20 16:00,14.0,0.0,1.0,13.0,2020-01-30
Xinjiang,Mainland China,1/30/20 16:00,14.0,0.0,0.0,14.0,2020-01-30
Guizhou,Mainland China,1/30/20 16:00,12.0,0.0,1.0,11.0,2020-01-30
Hong Kong,Hong Kong,1/30/20 16:00,10.0,0.0,0.0,10.0,2020-01-30
Taiwan,Taiwan,1/30/20 16:00,9.0,0.0,0.0,9.0,2020-01-30
Qinghai,Mainland China,1/30/20 16:00,8.0,0.0,0.0,8.0,2020-01-30
Macau,Macau,1/30/20 16:00,7.0,0.0,0.0,7.0,2020-01-30
Tibet,Mainland China,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
Washington,US,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
Illinois,US,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
California,US,1/30/20 16:00,2.0,0.0,0.0,2.0,2020-01-30
Arizona,US,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,Japan,1/30/20 16:00,11.0,0.0,1.0,10.0,2020-01-30
---,Thailand,1/30/20 16:00,14.0,0.0,5.0,9.0,2020-01-30
---,South Korea,1/30/20 16:00,4.0,0.0,0.0,4.0,2020-01-30
---,Singapore,1/30/20 16:00,10.0,0.0,0.0,10.0,2020-01-30
---,Vietnam,1/30/20 16:00,2.0,0.0,0.0,2.0,2020-01-30
---,France,1/30/20 16:00,5.0,0.0,0.0,5.0,2020-01-30
---,Nepal,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,Malaysia,1/30/20 16:00,8.0,0.0,0.0,8.0,2020-01-30
Ontario,Canada,1/30/20 16:00,2.0,0.0,0.0,2.0,2020-01-30
British Columbia,Canada,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,Cambodia,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,Sri Lanka,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
New South Wales,Australia,1/30/20 16:00,4.0,0.0,2.0,2.0,2020-01-30
Victoria,Australia,1/30/20 16:00,2.0,0.0,0.0,2.0,2020-01-30
Queensland,Australia,1/30/20 16:00,3.0,0.0,0.0,3.0,2020-01-30
Bavaria,Germany,1/30/20 16:00,4.0,0.0,0.0,4.0,2020-01-30
---,Finland,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,United Arab Emirates,1/30/20 16:00,4.0,0.0,0.0,4.0,2020-01-30
---,Philippines,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
---,India,1/30/20 16:00,1.0,0.0,0.0,1.0,2020-01-30
Hubei,Mainland China,1/31/2020 23:59,5806.0,204.0,141.0,5461.0,2020-01-31
Zhejiang,Mainland China,1/31/2020 23:59,538.0,0.0,14.0,524.0,2020-01-31
Guangdong,Mainland China,1/31/2020 23:59,436.0,0.0,11.0,425.0,2020-01-31
Henan,Mainland China,1/31/2020 23:59,352.0,2.0,3.0,347.0,2020-01-31
Hunan,Mainland China,1/31/2020 23:59,332.0,0.0,2.0,330.0,2020-01-31
Jiangxi,Mainland China,1/31/2020 23:59,240.0,0.0,7.0,233.0,2020-01-31
Anhui,Mainland China,1/31/2020 23:59,237.0,0.0,3.0,234.0,2020-01-31
Chongqing,Mainland China,1/31/2020 23:59,211.0,0.0,1.0,210.0,2020-01-31
Shandong,Mainland China,1/31/2020 23:59,184.0,0.0,2.0,182.0,2020-01-31
Sichuan,Mainland China,1/31/2020 23:59,177.0,1.0,1.0,175.0,2020-01-31
Jiangsu,Mainland China,1/31/2020 23:59,168.0,0.0,5.0,163.0,2020-01-31
Beijing,Mainland China,1/31/2020 23:59,139.0,1.0,5.0,133.0,2020-01-31
Shanghai,Mainland China,1/31/2020 23:59,135.0,1.0,9.0,125.0,2020-01-31
Fujian,Mainland China,1/31/2020 23:59,120.0,0.0,0.0,120.0,2020-01-31
Guangxi,Mainland China,1/31/2020 23:59,87.0,0.0,2.0,85.0,2020-01-31
Shaanxi,Mainland China,1/31/2020 23:59,87.0,0.0,0.0,87.0,2020-01-31
Yunnan,Mainland China,1/31/2020 23:59,83.0,0.0,1.0,82.0,2020-01-31
Hebei,Mainland China,1/31/2020 23:59,82.0,1.0,0.0,81.0,2020-01-31
Heilongjiang,Mainland China,1/31/2020 23:59,59.0,2.0,0.0,57.0,2020-01-31
Hainan,Mainland China,1/31/2020 23:59,52.0,1.0,1.0,50.0,2020-01-31
Liaoning,Mainland China,1/31/2020 23:59,48.0,0.0,1.0,47.0,2020-01-31
Shanxi,Mainland China,1/31/2020 23:59,39.0,0.0,1.0,38.0,2020-01-31
Tianjin,Mainland China,1/31/2020 23:59,32.0,0.0,0.0,32.0,2020-01-31
Guizhou,Mainland China,1/31/2020 23:59,29.0,0.0,2.0,27.0,2020-01-31
Gansu,Mainland China,1/31/2020 23:59,29.0,0.0,0.0,29.0,2020-01-31
Ningxia,Mainland China,1/31/2020 23:59,21.0,0.0,0.0,21.0,2020-01-31
Inner Mongolia,Mainland China,1/31/2020 23:59,20.0,0.0,1.0,19.0,2020-01-31
Xinjiang,Mainland China,1/31/2020 23:59,17.0,0.0,0.0,17.0,2020-01-31
Jilin,Mainland China,1/31/2020 23:59,14.0,0.0,1.0,13.0,2020-01-31
Hong Kong,Hong Kong,1/31/2020 23:59,12.0,0.0,0.0,12.0,2020-01-31
Taiwan,Taiwan,1/31/2020 23:59,10.0,0.0,0.0,10.0,2020-01-31
Qinghai,Mainland China,1/31/2020 23:59,8.0,0.0,0.0,8.0,2020-01-31
Macau,Macau,1/31/2020 23:59,7.0,0.0,0.0,7.0,2020-01-31
Tibet,Mainland China,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Thailand,1/31/2020 23:59,19.0,0.0,5.0,14.0,2020-01-31
---,Japan,1/31/2020 23:59,15.0,0.0,1.0,14.0,2020-01-31
---,Singapore,1/31/2020 23:59,13.0,0.0,0.0,13.0,2020-01-31
---,South Korea,1/31/2020 23:59,11.0,0.0,0.0,11.0,2020-01-31
---,Malaysia,1/31/2020 23:59,8.0,0.0,0.0,8.0,2020-01-31
---,France,1/31/2020 23:59,5.0,0.0,0.0,5.0,2020-01-31
Bavaria,Germany,1/31/2020 23:59,5.0,0.0,0.0,5.0,2020-01-31
New South Wales,Australia,1/31/2020 23:59,4.0,0.0,2.0,2.0,2020-01-31
---,United Arab Emirates,1/31/2020 23:59,4.0,0.0,0.0,4.0,2020-01-31
Victoria,Australia,1/31/2020 23:59,3.0,0.0,0.0,3.0,2020-01-31
Illinois,US,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
California,US,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
---,Vietnam,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
Ontario,Canada,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
Queensland,Australia,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
---,Italy,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
---,UK,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
---,Russia,1/31/2020 23:59,2.0,0.0,0.0,2.0,2020-01-31
Washington,US,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
Arizona,US,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Nepal,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
British Columbia,Canada,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Cambodia,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Sri Lanka,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Finland,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Philippines,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,India,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
---,Sweden,1/31/2020 23:59,1.0,0.0,0.0,1.0,2020-01-31
Hubei,Mainland China,2/1/2020 11:53,7153.0,249.0,168.0,6736.0,2020-02-01
Zhejiang,Mainland China,2/1/2020 10:53,599.0,0.0,21.0,578.0,2020-02-01
Guangdong,Mainland China,2/1/2020 14:23,535.0,0.0,14.0,521.0,2020-02-01
Henan,Mainland China,2/1/2020 1:52,422.0,2.0,3.0,417.0,2020-02-01
Hunan,Mainland China,2/1/2020 11:03,389.0,0.0,8.0,381.0,2020-02-01
Anhui,Mainland China,2/1/2020 13:33,297.0,0.0,5.0,292.0,2020-02-01
Jiangxi,Mainland China,2/1/2020 1:52,286.0,0.0,9.0,277.0,2020-02-01
Chongqing,Mainland China,2/1/2020 8:43,247.0,1.0,3.0,243.0,2020-02-01
Sichuan,Mainland China,2/1/2020 1:52,207.0,1.0,3.0,203.0,2020-02-01
Shandong,Mainland China,2/1/2020 7:51,206.0,0.0,3.0,203.0,2020-02-01
Jiangsu,Mainland China,2/1/2020 14:03,202.0,0.0,6.0,196.0,2020-02-01
Shanghai,Mainland China,2/1/2020 6:05,169.0,1.0,10.0,158.0,2020-02-01
Beijing,Mainland China,2/1/2020 9:17,168.0,1.0,9.0,158.0,2020-02-01
Fujian,Mainland China,2/1/2020 5:37,144.0,0.0,0.0,144.0,2020-02-01
Shaanxi,Mainland China,2/1/2020 5:37,101.0,0.0,0.0,101.0,2020-02-01
Guangxi,Mainland China,2/1/2020 1:52,100.0,0.0,2.0,98.0,2020-02-01
Hebei,Mainland China,2/1/2020 1:52,96.0,1.0,0.0,95.0,2020-02-01
Yunnan,Mainland China,2/1/2020 15:53,93.0,0.0,2.0,91.0,2020-02-01
Heilongjiang,Mainland China,2/1/2020 10:33,80.0,2.0,2.0,76.0,2020-02-01
Liaoning,Mainland China,2/1/2020 15:23,64.0,0.0,1.0,63.0,2020-02-01
Hainan,Mainland China,2/1/2020 8:43,62.0,1.0,1.0,60.0,2020-02-01
Shanxi,Mainland China,2/1/2020 1:52,47.0,0.0,1.0,46.0,2020-02-01
Tianjin,Mainland China,2/1/2020 15:43,41.0,0.0,0.0,41.0,2020-02-01
Gansu,Mainland China,2/1/2020 15:43,40.0,0.0,0.0,40.0,2020-02-01
Guizhou,Mainland China,1/31/2020 15:20,29.0,0.0,2.0,27.0,2020-01-31
Ningxia,Mainland China,2/1/2020 2:13,26.0,0.0,0.0,26.0,2020-02-01
Inner Mongolia,Mainland China,2/1/2020 5:37,23.0,0.0,1.0,22.0,2020-02-01
---,Japan,2/1/2020 18:53,20.0,0.0,1.0,19.0,2020-02-01
---,Thailand,1/31/2020 10:37,19.0,0.0,5.0,14.0,2020-01-31
Xinjiang,Mainland China,2/1/2020 5:37,18.0,0.0,0.0,18.0,2020-02-01
Jilin,Mainland China,2/1/2020 1:52,17.0,0.0,1.0,16.0,2020-02-01
---,Singapore,2/1/2020 5:37,16.0,0.0,0.0,16.0,2020-02-01
Hong Kong,Hong Kong,2/1/2020 5:37,13.0,0.0,0.0,13.0,2020-02-01
---,South Korea,2/1/2020 10:43,12.0,0.0,0.0,12.0,2020-02-01
Taiwan,Taiwan,1/31/2020 15:20,10.0,0.0,0.0,10.0,2020-01-31
Qinghai,Mainland China,2/1/2020 5:37,9.0,0.0,0.0,9.0,2020-02-01
---,Malaysia,1/31/2020 8:15,8.0,0.0,0.0,8.0,2020-01-31
---,Germany,2/1/2020 18:33,8.0,0.0,0.0,8.0,2020-02-01
Macau,Macau,1/31/2020 8:15,7.0,0.0,0.0,7.0,2020-01-31
---,France,2/1/2020 1:52,6.0,0.0,0.0,6.0,2020-02-01
---,Vietnam,2/1/2020 7:38,6.0,0.0,1.0,5.0,2020-02-01
New South Wales,Australia,2/1/2020 18:12,4.0,0.0,2.0,2.0,2020-02-01
Victoria,Australia,2/1/2020 18:12,4.0,0.0,0.0,4.0,2020-02-01
---,United Arab Emirates,1/31/2020 8:15,4.0,0.0,0.0,4.0,2020-01-31
Queensland,Australia,2/1/2020 18:12,3.0,0.0,0.0,3.0,2020-02-01
Ontario,Canada,2/1/2020 18:12,3.0,0.0,0.0,3.0,2020-02-01
---,Italy,1/31/2020 8:15,2.0,0.0,0.0,2.0,2020-01-31
---,Russia,1/31/2020 16:13,2.0,0.0,0.0,2.0,2020-01-31
---,UK,2/1/2020 1:52,2.0,0.0,0.0,2.0,2020-02-01
"Chicago, IL",US,2/1/2020 19:43,2.0,0.0,0.0,2.0,2020-02-01
South Australia,Australia,2/1/2020 18:12,1.0,0.0,0.0,1.0,2020-02-01
---,Cambodia,1/31/2020 8:15,1.0,0.0,0.0,1.0,2020-01-31
British Columbia,Canada,2/1/2020 18:12,1.0,0.0,0.0,1.0,2020-02-01
---,Finland,1/31/2020 8:15,1.0,0.0,0.0,1.0,2020-01-31
---,India,1/31/2020 8:15,1.0,0.0,0.0,1.0,2020-01-31
Tibet,Mainland China,2/1/2020 1:52,1.0,0.0,0.0,1.0,2020-02-01
---,Nepal,1/31/2020 8:15,1.0,0.0,0.0,1.0,2020-01-31
---,Philippines,2/1/2020 17:43,1.0,0.0,0.0,1.0,2020-02-01
---,Spain,2/1/2020 2:13,1.0,0.0,0.0,1.0,2020-02-01
---,Sri Lanka,1/31/2020 8:15,1.0,0.0,0.0,1.0,2020-01-31
---,Sweden,2/1/2020 2:13,1.0,0.0,0.0,1.0,2020-02-01
"Boston, MA",US,2/1/2020 19:43,1.0,0.0,0.0,1.0,2020-02-01
"Los Angeles, CA",US,2/1/2020 19:53,1.0,0.0,0.0,1.0,2020-02-01
"Orange, CA",US,2/1/2020 19:53,1.0,0.0,0.0,1.0,2020-02-01
"Santa Clara, CA",US,2/1/2020 19:53,1.0,0.0,0.0,1.0,2020-02-01
"Seattle, WA",US,2/1/2020 19:43,1.0,0.0,0.0,1.0,2020-02-01
"Tempe, AZ",US,2/1/2020 19:43,1.0,0.0,0.0,1.0,2020-02-01
Hubei,Mainland China,2020-02-02T23:43:02,11177.0,350.0,295.0,10532.0,2020-02-02
Zhejiang,Mainland China,2020-02-02T18:03:05,661.0,0.0,32.0,629.0,2020-02-02
Guangdong,Mainland China,2020-02-02T18:03:05,632.0,0.0,15.0,617.0,2020-02-02
Henan,Mainland China,2020-02-02T18:03:05,493.0,2.0,10.0,481.0,2020-02-02
Hunan,Mainland China,2020-02-02T18:03:05,463.0,0.0,16.0,447.0,2020-02-02
Anhui,Mainland China,2020-02-02T18:03:05,340.0,0.0,7.0,333.0,2020-02-02
Jiangxi,Mainland China,2020-02-02T18:03:05,333.0,0.0,12.0,321.0,2020-02-02
Chongqing,Mainland China,2020-02-02T23:33:02,300.0,2.0,7.0,291.0,2020-02-02
Jiangsu,Mainland China,2020-02-02T18:03:05,236.0,0.0,7.0,229.0,2020-02-02
Sichuan,Mainland China,2020-02-02T18:03:05,231.0,1.0,11.0,219.0,2020-02-02
Shandong,Mainland China,2020-02-02T18:03:05,230.0,0.0,6.0,224.0,2020-02-02
Beijing,Mainland China,2020-02-02T08:43:02,191.0,1.0,9.0,181.0,2020-02-02
Shanghai,Mainland China,2020-02-02T05:53:02,182.0,1.0,10.0,171.0,2020-02-02
Fujian,Mainland China,2020-02-02T03:43:01,159.0,0.0,0.0,159.0,2020-02-02
Shaanxi,Mainland China,2020-02-02T03:23:14,116.0,0.0,0.0,116.0,2020-02-02
Guangxi,Mainland China,2020-02-02T00:23:13,111.0,0.0,2.0,109.0,2020-02-02
Yunnan,Mainland China,2020-02-02T18:03:05,105.0,0.0,3.0,102.0,2020-02-02
Hebei,Mainland China,2020-02-02T02:53:02,104.0,1.0,3.0,100.0,2020-02-02
Heilongjiang,Mainland China,2020-02-02T03:23:14,95.0,2.0,2.0,91.0,2020-02-02
Liaoning,Mainland China,2020-02-02T18:03:05,70.0,0.0,1.0,69.0,2020-02-02
Shanxi,Mainland China,2020-02-02T23:23:13,66.0,0.0,3.0,63.0,2020-02-02
Hainan,Mainland China,2020-02-02T18:03:05,64.0,1.0,4.0,59.0,2020-02-02
Gansu,Mainland China,2020-02-02T23:43:02,51.0,0.0,3.0,48.0,2020-02-02
Tianjin,Mainland China,2020-02-02T09:43:01,48.0,0.0,1.0,47.0,2020-02-02
Guizhou,Mainland China,2020-02-02T01:03:32,38.0,0.0,2.0,36.0,2020-02-02
Ningxia,Mainland China,2020-02-02T01:43:02,28.0,0.0,0.0,28.0,2020-02-02
Inner Mongolia,Mainland China,2020-02-02T03:43:01,27.0,0.0,1.0,26.0,2020-02-02
Jilin,Mainland China,2020-02-02T02:33:02,23.0,0.0,1.0,22.0,2020-02-02
Xinjiang,Mainland China,2020-02-02T00:43:02,21.0,0.0,0.0,21.0,2020-02-02
---,Japan,2020-02-01T18:53:03,20.0,0.0,1.0,19.0,2020-02-01
---,Thailand,2020-01-31T10:37:00,19.0,0.0,5.0,14.0,2020-01-31
---,Singapore,2020-02-02T01:03:32,18.0,0.0,0.0,18.0,2020-02-02
Hong Kong,Hong Kong,2020-02-02T23:53:02,15.0,0.0,0.0,15.0,2020-02-02
---,South Korea,2020-02-02T02:23:13,15.0,0.0,0.0,15.0,2020-02-02
Qinghai,Mainland China,2020-02-02T05:33:03,11.0,0.0,0.0,11.0,2020-02-02
---,Germany,2020-02-02T18:03:05,10.0,0.0,0.0,10.0,2020-02-02
Taiwan,Taiwan,2020-01-31T15:20:56,10.0,0.0,0.0,10.0,2020-01-31
Macau,Macau,2020-02-02T04:23:14,8.0,0.0,0.0,8.0,2020-02-02
---,Malaysia,2020-01-31T08:15:53,8.0,0.0,0.0,8.0,2020-01-31
---,France,2020-02-01T01:52:40,6.0,0.0,0.0,6.0,2020-02-01
---,Vietnam,2020-02-01T07:38:12,6.0,0.0,1.0,5.0,2020-02-01
---,United Arab Emirates,2020-02-02T05:43:01,5.0,0.0,0.0,5.0,2020-02-02
New South Wales,Australia,2020-02-01T18:12:49,4.0,0.0,2.0,2.0,2020-02-01
Victoria,Australia,2020-02-01T18:12:49,4.0,0.0,0.0,4.0,2020-02-01
Ontario,Canada,2020-02-01T18:12:49,3.0,0.0,0.0,3.0,2020-02-01
Queensland,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2.0,2020-02-02
South Australia,Australia,2020-02-02T22:33:07,2.0,0.0,0.0,2.0,2020-02-02
---,India,2020-02-02T06:03:08,2.0,0.0,0.0,2.0,2020-02-02
---,Italy,2020-01-31T08:15:53,2.0,0.0,0.0,2.0,2020-01-31
---,Philippines,2020-02-02T03:33:07,2.0,1.0,0.0,1.0,2020-02-02
---,Russia,2020-01-31T16:13:45,2.0,0.0,0.0,2.0,2020-01-31
---,UK,2020-02-01T01:52:40,2.0,0.0,0.0,2.0,2020-02-01
"Chicago, IL",US,2020-02-01T19:43:03,2.0,0.0,0.0,2.0,2020-02-01
---,Cambodia,2020-01-31T08:15:53,1.0,0.0,0.0,1.0,2020-01-31
British Columbia,Canada,2020-02-01T18:12:49,1.0,0.0,0.0,1.0,2020-02-01
---,Finland,2020-01-31T08:15:53,1.0,0.0,0.0,1.0,2020-01-31
Tibet,Mainland China,2020-02-01T01:52:40,1.0,0.0,0.0,1.0,2020-02-01
---,Nepal,2020-01-31T08:15:53,1.0,0.0,0.0,1.0,2020-01-31
---,Spain,2020-02-01T23:43:02,1.0,0.0,0.0,1.0,2020-02-01
---,Sri Lanka,2020-01-31T08:15:53,1.0,0.0,0.0,1.0,2020-01-31
---,Sweden,2020-02-01T02:13:26,1.0,0.0,0.0,1.0,2020-02-01
"Boston, MA",US,2020-02-01T19:43:03,1.0,0.0,0.0,1.0,2020-02-01
"Los Angeles, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,1.0,2020-02-01
"Orange, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,1.0,2020-02-01
"Santa Clara, CA",US,2020-02-01T19:53:03,1.0,0.0,0.0,1.0,2020-02-01
"Seattle, WA",US,2020-02-01T19:43:03,1.0,0.0,0.0,1.0,2020-02-01
"Tempe, AZ",US,2020-02-01T19:43:03,1.0,0.0,0.0,1.0,2020-02-01
Hubei,Mainland China,2020-02-03T23:23:03,13522.0,414.0,386.0,12722.0,2020-02-03
Guangdong,Mainland China,2020-02-03T12:53:02,725.0,0.0,21.0,704.0,2020-02-03
Zhejiang,Mainland China,2020-02-03T13:33:02,724.0,0.0,43.0,681.0,2020-02-03
Henan,Mainland China,2020-02-03T17:11:34,566.0,2.0,16.0,548.0,2020-02-03
Hunan,Mainland China,2020-02-03T11:03:10,521.0,0.0,22.0,499.0,2020-02-03
Anhui,Mainland China,2020-02-03T17:11:34,408.0,0.0,14.0,394.0,2020-02-03
